0,1156,1232,50000000,0,200000000000,
1,1156,1232,50000000,20000000000,200000000000,
2,1156,1232,50000000,40000000000,200000000000,
3,1156,1232,50000000,60000000000,200000000000,
4,1156,1232,50000000,80000000000,200000000000,
5,1156,1232,50000000,100000000000,200000000000,
6,1156,1232,50000000,120000000000,200000000000,
7,1156,1232,50000000,140000000000,200000000000,
8,1156,1232,50000000,160000000000,200000000000,
9,1156,1232,50000000,180000000000,200000000000,
