3,0,50012519592
3,1,50012567592
3,2,50012615592
3,3,50012663578
3,4,50012711578
3,5,50012759578
3,6,50012807578
3,7,50012855578
3,8,50012903578
3,9,50012951578
3,10,50012999578
3,11,50013047578
3,12,50013095578
3,13,50013143578
3,14,50013191578
3,15,50013239578
3,16,50013287563
3,17,50013335563
3,18,50013383577
3,19,50013431577
3,20,50013479577
3,21,50013527595
3,22,50013575595
3,23,50013623580
3,24,50013671580
3,25,50013719580
3,26,50013767580
3,27,50013815580
3,28,50013863580
3,29,50013911580
3,30,50013959580
3,31,50014007580
3,32,50014055580
3,33,50014103580
3,34,50014151580
3,35,50014199580
3,36,50014247580
3,37,50014295564
3,38,50014343577
3,39,50014391577
3,40,50014439577
3,41,50014487577
3,42,50014535594
3,43,50014583594
3,44,50014631580
3,45,50014679580
3,46,50014727580
3,47,50014775580
3,48,50014823580
3,49,50014871580
3,50,50014919580
3,51,50014967580
3,52,50015015580
3,53,50015063580
3,54,50015111580
3,55,50015159580
3,56,50015207580
3,57,50015255565
3,58,50015303565
3,59,50015351579
3,60,50015399579
3,61,50015447579
3,62,50015495579
3,63,50015543596
3,64,50015591596
3,65,50015639581
3,66,50015687581
3,67,50015735581
3,68,50015783581
3,69,50015831581
3,70,50015879581
3,71,50015927581
3,72,50015975581
3,73,50016023581
3,74,50016071581
3,75,50016119581
3,76,50016167581
3,77,50016215581
3,78,50016263565
3,79,50016311565
3,80,50016359578
3,81,50016407578
3,82,50016455578
3,83,50016503578
3,84,50016551596
3,85,50016599596
3,86,50016647582
3,87,50016695582
3,88,50016743582
3,89,50016791582
3,90,50016839582
3,91,50016887582
3,92,50016935582
3,93,50016983582
3,94,50017031582
3,95,50017079582
3,96,50017127582
3,97,50017175582
3,98,50017223582
3,99,50017271567
3,100,50017319567
3,101,50017367581
3,102,50017415581
3,103,50017463581
3,104,50017511581
3,105,50017559598
3,106,50017607598
3,107,50017655583
3,108,50017703583
3,109,50017751583
3,110,50017799583
3,111,50017847583
3,112,50017895583
3,113,50017943583
3,114,50017991583
3,115,50018039583
3,116,50018087583
3,117,50018135583
3,118,50018183583
3,119,50018231583
3,120,50018279567
3,121,50018327567
3,122,50018375580
3,123,50018423580
3,124,50018471580
3,125,50018519597
3,126,50018567597
3,127,50018615597
3,128,50018663583
3,129,50018711583
3,130,50018759583
3,131,50018807583
3,132,50018855583
3,133,50018903583
3,134,50018951583
3,135,50018999583
3,136,50019047583
3,137,50019095583
3,138,50019143583
3,139,50019191583
3,140,50019239583
3,141,50019287568
3,142,50019335568
3,143,50019383582
3,144,50019431582
3,145,50019479582
3,146,50019527600
3,147,50019575600
3,148,50019623585
3,149,50019671585
3,150,50019719585
3,151,50019767585
3,152,50019815585
3,153,50019863585
3,154,50019911585
3,155,50019959585
3,156,50020007585
3,157,50020055585
3,158,50020103585
3,159,50020151585
3,160,50020199585
3,161,50020247585
3,162,50020295569
3,163,50020343582
3,164,50020391582
3,165,50020439582
3,166,50020487582
3,167,50020535599
3,168,50020583599
3,169,50020631585
3,170,50020679585
3,171,50020727585
3,172,50020775585
3,173,50020823585
3,174,50020871585
3,175,50020919585
3,176,50020967585
3,177,50021015585
3,178,50021063585
3,179,50021111585
3,180,50021159585
3,181,50021207585
3,182,50021255570
3,183,50021303570
3,184,50021351584
3,185,50021399584
3,186,50021447584
3,187,50021495584
3,188,50021543601
3,189,50021591601
3,190,50021639586
3,191,50021687586
3,192,50021735586
3,193,50021783586
3,194,50021831586
3,195,50021879586
3,196,50021927586
3,197,50021975586
3,198,50022023586
3,199,50022071586
3,200,50022119586
3,201,50022167586
3,202,50022215586
3,203,50022263570
3,204,50022311570
3,205,50022359583
3,206,50022407583
3,207,50022455583
3,208,50022503583
3,209,50022551601
3,210,50022599601
3,211,50022647587
3,212,50022695587
3,213,50022743587
3,214,50022791587
3,215,50022839587
3,216,50022887587
3,217,50022935587
3,218,50022983587
3,219,50023031587
3,220,50023079587
3,221,50023127587
3,222,50023175587
3,223,50023223587
3,224,50023271571
3,225,50023319571
3,226,50023367585
3,227,50023415585
3,228,50023463585
3,229,50023511585
3,230,50023559602
3,231,50023607602
3,232,50023655587
3,233,50023703587
3,234,50023751587
3,235,50023799587
3,236,50023847587
3,237,50023895587
3,238,50023943587
3,239,50023991587
3,240,50024039587
3,241,50024087587
3,242,50024135587
3,243,50024183587
3,244,50024231587
3,245,50024279572
3,246,50024327572
3,247,50024375585
3,248,50024423585
3,249,50024471585
3,250,50024519602
3,251,50024567602
3,252,50024615602
3,253,50024663588
3,254,50024711588
3,255,50024759588
3,256,50024807588
3,257,50024855588
3,258,50024903588
3,259,50024951588
3,260,50024999588
3,261,50025047588
3,262,50025095588
3,263,50025143588
3,264,50025191588
3,265,50025239588
3,266,50025287572
3,267,50025335572
3,268,50025383586
3,269,50025431586
3,270,50025479586
3,271,50025527604
3,272,50025575604
3,273,50025623589
3,274,50025671589
3,275,50025719589
3,276,50025767589
3,277,50025815589
3,278,50025863589
3,279,50025911589
3,280,50025959589
3,281,50026007589
3,282,50026055589
3,283,50026103589
3,284,50026151589
3,285,50026199589
3,286,50026247589
3,287,50026295574
3,288,50026343587
3,289,50026391587
3,290,50026439587
3,291,50026487587
3,292,50026535604
3,293,50026583604
3,294,50026631590
3,295,50026679590
3,296,50026727590
3,297,50026775590
3,298,50026823590
3,299,50026871590
3,300,50026919590
3,301,50026967590
3,302,50027015590
3,303,50027063590
3,304,50027111590
3,305,50027159590
3,306,50027207590
3,307,50027255574
3,308,50027303574
3,309,50027351588
3,310,50027399588
3,311,50027447588
3,312,50027495588
3,313,50027543606
3,314,50027591606
3,315,50027639591
3,316,50027687591
3,317,50027735591
3,318,50027783591
3,319,50027831591
3,320,50027879591
3,321,50027927591
3,322,50027975591
3,323,50028023591
3,324,50028071591
3,325,50028119591
3,326,50028167591
3,327,50028215591
3,328,50028263576
3,329,50028311576
3,330,50028359589
3,331,50028407589
3,332,50028455589
3,333,50028503589
3,334,50028551606
3,335,50028599606
3,336,50028647592
3,337,50028695592
3,338,50028743592
3,339,50028791592
3,340,50028839592
3,341,50028887592
3,342,50028935592
3,343,50028983592
3,344,50029031592
3,345,50029079592
3,346,50029127592
3,347,50029175592
3,348,50029223592
3,349,50029271576
3,350,50029319576
3,351,50029367590
3,352,50029415590
3,353,50029463590
3,354,50029511590
3,355,50029559607
3,356,50029607607
3,357,50029655592
3,358,50029703592
3,359,50029751592
3,360,50029799592
3,361,50029847592
3,362,50029895592
3,363,50029943592
3,364,50029991592
3,365,50030039592
3,366,50030087592
3,367,50030135592
3,368,50030183592
3,369,50030231592
3,370,50030279577
3,371,50030327577
3,372,50030375590
3,373,50030423590
3,374,50030471590
3,375,50030519608
3,376,50030567608
3,377,50030615608
3,378,50030663594
3,379,50030711594
3,380,50030759594
3,381,50030807594
3,382,50030855594
3,383,50030903594
3,384,50030951594
3,385,50030999594
3,386,50031047594
3,387,50031095594
3,388,50031143594
3,389,50031191594
3,390,50031239594
3,391,50031287578
3,392,50031335578
3,393,50031383592
3,394,50031431592
3,395,50031479592
3,396,50031527609
3,397,50031575609
3,398,50031623594
3,399,50031671594
3,400,50031719594
3,401,50031767594
3,402,50031815594
3,403,50031863594
3,404,50031911594
3,405,50031959594
3,406,50032007594
3,407,50032055594
3,408,50032103594
3,409,50032151594
3,410,50032199594
3,411,50032247594
3,412,50032295579
3,413,50032343592
3,414,50032391592
3,415,50032439592
3,416,50032487592
3,417,50032535609
3,418,50032583609
3,419,50032631595
3,420,50032679595
3,421,50032727595
3,422,50032775595
3,423,50032823595
3,424,50032871595
3,425,50032919595
3,426,50032967595
3,427,50033015595
3,428,50033063595
3,429,50033111595
3,430,50033159595
3,431,50033207595
3,432,50033255579
3,433,50033303579
3,434,50033351593
3,435,50033399593
3,436,50033447593
3,437,50033495593
3,438,50033543611
3,439,50033591611
3,440,50033639596
3,441,50033687596
3,442,50033735596
3,443,50033783596
3,444,50033831596
3,445,50033879596
3,446,50033927596
3,447,50033975596
3,448,50034023596
3,449,50034071596
3,450,50034119596
3,451,50034167596
3,452,50034215596
3,453,50034263581
3,454,50034311581
3,455,50034359594
3,456,50034407594
3,457,50034455594
3,458,50034503594
3,459,50034551611
3,460,50034599611
3,461,50034647597
3,462,50034695597
3,463,50034743597
3,464,50034791597
3,465,50034839597
3,466,50034887597
3,467,50034935597
3,468,50034983597
3,469,50035031597
3,470,50035079597
3,471,50035127597
3,472,50035175597
3,473,50035223597
3,474,50035271581
3,475,50035319581
3,476,50035367595
3,477,50035415595
3,478,50035463595
3,479,50035511595
3,480,50035559612
3,481,50035607612
3,482,50035655597
3,483,50035703597
3,484,50035751597
3,485,50035799597
3,486,50035847597
3,487,50035895597
3,488,50035943597
3,489,50035991597
3,490,50036039597
3,491,50036087597
3,492,50036135597
3,493,50036183597
3,494,50036231597
3,495,50036279581
3,496,50036327581
3,497,50036375594
3,498,50036423594
3,499,50036471594
3,500,50036519612
3,501,50036567612
3,502,50036615612
3,503,50036663598
3,504,50036711598
3,505,50036759598
3,506,50036807598
3,507,50036855598
3,508,50036903598
3,509,50036951598
3,510,50036999598
3,511,50037047598
3,512,50037095598
3,513,50037143598
3,514,50037191598
3,515,50037239598
3,516,50037287583
3,517,50037335583
3,518,50037383597
3,519,50037431597
3,520,50037479597
3,521,50037527614
3,522,50037575614
3,523,50037623599
3,524,50037671599
3,525,50037719599
3,526,50037767599
3,527,50037815599
3,528,50037863599
3,529,50037911599
3,530,50037959599
3,531,50038007599
3,532,50038055599
3,533,50038103599
3,534,50038151599
3,535,50038199599
3,536,50038247599
3,537,50038295583
3,538,50038343596
3,539,50038391596
3,540,50038439596
3,541,50038487596
3,542,50038535613
3,543,50038583613
3,544,50038631599
3,545,50038679599
3,546,50038727599
3,547,50038775599
3,548,50038823599
3,549,50038871599
3,550,50038919599
3,551,50038967599
3,552,50039015599
3,553,50039063599
3,554,50039111599
3,555,50039159599
3,556,50039207599
3,557,50039255584
3,558,50039303584
3,559,50039351598
3,560,50039399598
3,561,50039447598
3,562,50039495598
3,563,50039543616
3,564,50039591616
3,565,50039639601
3,566,50039687601
3,567,50039735601
3,568,50039783601
3,569,50039831601
3,570,50039879601
3,571,50039927601
3,572,50039975601
3,573,50040023601
3,574,50040071601
3,575,50040119601
3,576,50040167601
3,577,50040215601
3,578,50040263585
3,579,50040311585
3,580,50040359598
3,581,50040407598
3,582,50040455598
3,583,50040503598
3,584,50040551615
3,585,50040599615
3,586,50040647601
3,587,50040695601
3,588,50040743601
3,589,50040791601
3,590,50040839601
